#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - 5001 to 10000
#columns:Rank	Lemma_PT	POS	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:7
7204	cativeiro	noun	0	2267	3.561	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7205	duração	noun	0	2267	3.561	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7206	padaria	noun	0	2267	3.561	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7207	pub	noun	0	2266	3.560	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7208	ressonar	verb	0	2265	3.558	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7209	restos mortais	mwe	1	2265	3.558	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
7210	abandono	noun	0	2263	3.555	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7211	mastro	noun	0	2262	3.553	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7212	focado	adj	0	2261	3.552	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7213	vácuo	noun	0	2261	3.552	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7214	temporada episódio	mwe	1	2260	3.550	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
7215	diarreia	noun	0	2258	3.547	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7216	hetero	adj	0	2258	3.547	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7217	prejuízo	noun	0	2256	3.544	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7218	subsolo	noun	0	2255	3.542	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7219	admiração	noun	0	2254	3.541	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7220	incentivar	verb	0	2253	3.539	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7221	pretendente	noun	0	2252	3.538	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7222	sabre	noun	0	2252	3.538	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7223	angústia	noun	0	2251	3.536	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7224	azeitona	noun	0	2251	3.536	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7225	camarim	noun	0	2251	3.536	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7226	carinhoso	adj	0	2249	3.533	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7227	contaminação	noun	0	2249	3.533	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7228	poético	adj	0	2249	3.533	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7229	rinoceronte	noun	0	2249	3.533	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7230	lula	noun	0	2248	3.531	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7231	des	noun	0	2247	3.530	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7232	imobilizar	verb	0	2246	3.528	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7233	chuto	noun	0	2243	3.524	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7234	pickle	noun	0	2242	3.522	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7235	digerir	verb	0	2241	3.520	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7236	flauta	noun	0	2238	3.516	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7237	pureza	noun	0	2237	3.514	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7238	casulo	noun	0	2235	3.511	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7239	louro	adj	0	2235	3.511	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7240	espiral	noun	0	2232	3.506	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7241	milagroso	adj	0	2231	3.505	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7242	dormente	adj	0	2228	3.500	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7243	incerto	adj	0	2227	3.498	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7244	merecedor	adj	0	2227	3.498	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7245	bexiga	noun	0	2226	3.497	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7246	fanático	adj	0	2225	3.495	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7247	life	noun	0	2225	3.495	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7248	variação	noun	0	2224	3.494	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7249	beliche	noun	0	2223	3.492	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7250	cruzado	noun	0	2223	3.492	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7251	novela	noun	0	2223	3.492	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7252	baralhado	adj	0	2222	3.491	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7253	colombiano	adj	0	2221	3.489	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7254	decrescente	adj	0	2221	3.489	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7255	mon	unk	0	2220	3.487	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7256	luxúria	noun	0	2219	3.486	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7257	paisana	noun	0	2219	3.486	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7258	proclamar	verb	0	2219	3.486	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7259	down	unk	0	2218	3.484	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7260	simplificar	verb	0	2217	3.483	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7261	imitador	noun	0	2214	3.478	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7262	repreender	verb	0	2214	3.478	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7263	game	noun	0	2213	3.476	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7264	aconselhamento	noun	0	2211	3.473	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7265	rafeiro	noun	0	2211	3.473	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7266	trezentos	num	0	2211	3.473	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::num source::opensubtitles_ep_v2018 variety::EP register::spoken
7267	espesso	adj	0	2210	3.472	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7268	agricultura	noun	0	2209	3.470	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7269	ditar	verb	0	2207	3.467	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7270	inexplicável	adj	0	2207	3.467	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7271	mija	noun	0	2206	3.465	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7272	molecular	adj	0	2204	3.462	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7273	reabastecer	verb	0	2203	3.461	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7274	dinastia	noun	0	2202	3.459	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7275	emotivo	adj	0	2201	3.458	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7276	mesquita	noun	0	2200	3.456	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7277	indecente	adj	0	2198	3.453	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7278	devagarinho	adv	0	2197	3.451	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
7279	insolente	adj	0	2197	3.451	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7280	matemático	adj	0	2197	3.451	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7281	embaraçar	verb	0	2193	3.445	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7282	multar	verb	0	2193	3.445	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7283	sopro	noun	0	2193	3.445	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7284	sossego	noun	0	2193	3.445	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7285	verter	verb	0	2193	3.445	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7286	estacionado	adj	0	2192	3.443	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7287	infração	noun	0	2192	3.443	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7288	otimista	adj	0	2192	3.443	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7289	porno	adj	0	2192	3.443	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7290	repensar	verb	0	2191	3.442	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7291	assediar	verb	0	2190	3.440	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7292	cambada	noun	0	2190	3.440	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7293	semáforo	noun	0	2188	3.437	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7294	basquete	noun	0	2187	3.436	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7295	demolição	noun	0	2187	3.436	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7296	arrendar	verb	0	2186	3.434	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7297	entupir	verb	0	2186	3.434	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7298	flagrante	noun	0	2186	3.434	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7299	providência	noun	0	2186	3.434	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7300	sogra	noun	0	2186	3.434	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7301	camionista	noun	0	2184	3.431	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7302	desgraçar	verb	0	2184	3.431	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7303	meditar	verb	0	2184	3.431	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7304	melão	noun	0	2184	3.431	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7305	médium	noun	0	2184	3.431	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7306	quota	noun	0	2184	3.431	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7307	manualmente	adv	0	2183	3.429	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
7308	viral	adj	0	2183	3.429	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7309	desmantelar	verb	0	2182	3.428	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7310	escalada	noun	0	2182	3.428	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7311	puré	noun	0	2182	3.428	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7312	fóssil	noun	0	2180	3.425	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7313	pum	noun	0	2180	3.425	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7314	shopping	noun	0	2180	3.425	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7315	criativo	noun	0	2179	3.423	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7316	doutoramento	noun	0	2177	3.420	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7317	tremendo	noun	0	2176	3.418	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7318	dizimar	verb	0	2175	3.417	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7319	lúcido	adj	0	2175	3.417	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7320	preparo	noun	0	2175	3.417	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7321	embrulho	noun	0	2174	3.415	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7322	traumático	adj	0	2174	3.415	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7323	desorientado	adj	0	2173	3.414	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7324	mobilizar	verb	0	2173	3.414	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7325	revolucionário	noun	0	2173	3.414	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7326	condizer	verb	0	2172	3.412	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7327	fértil	adj	0	2172	3.412	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7328	humanitário	adj	0	2172	3.412	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7329	multibanco	adj	0	2170	3.409	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7330	sonar	noun	0	2170	3.409	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7331	babysitter	noun	0	2169	3.407	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7332	emboscar	verb	0	2169	3.407	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7333	tópico	noun	0	2169	3.407	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7334	aspirador	noun	0	2168	3.406	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7335	cortejar	verb	0	2167	3.404	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7336	gracinha	noun	0	2167	3.404	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7337	peixinho	noun	0	2167	3.404	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7338	rebaixar	verb	0	2167	3.404	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7339	indemnização	noun	0	2166	3.403	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7340	largura	noun	0	2166	3.403	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7341	amplo	adj	0	2165	3.401	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7342	miniatura	noun	0	2165	3.401	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7343	instantaneamente	adv	0	2164	3.399	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
7344	içar	verb	0	2164	3.399	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7345	bebedeira	noun	0	2163	3.398	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7346	piolho	noun	0	2163	3.398	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7347	influente	adj	0	2161	3.395	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7348	borrifar	verb	0	2160	3.393	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7349	abertamente	adv	0	2158	3.390	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
7350	inválido	adj	0	2158	3.390	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7351	principiante	noun	0	2158	3.390	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7352	distribuidor	noun	0	2157	3.388	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7353	governante	noun	0	2157	3.388	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7354	arguido	noun	0	2156	3.387	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7355	ausentar	verb	0	2156	3.387	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7356	favorável	adj	0	2156	3.387	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7357	porção	noun	0	2156	3.387	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7358	tailandês	adj	0	2156	3.387	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7359	coleccionador	noun	0	2154	3.384	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7360	jardim zoológico	mwe	1	2153	3.382	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
7361	voltinha	noun	0	2153	3.382	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7362	aprontar	verb	0	2152	3.381	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7363	delgado	adj	0	2152	3.381	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7364	neural	adj	0	2152	3.381	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7365	contratempo	noun	0	2151	3.379	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7366	coreano	adj	0	2151	3.379	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7367	introdução	noun	0	2151	3.379	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7368	turbulência	noun	0	2151	3.379	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7369	heterossexual	adj	0	2150	3.377	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7370	jarro	noun	0	2150	3.377	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7371	berrar	verb	0	2149	3.376	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7372	escravizar	verb	0	2149	3.376	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7373	trapalhada	noun	0	2149	3.376	freq::7001-7500 freq500::7001-7500 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
