#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - First 5000
#columns:Rank	Lemma_PT	POS	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:7
2839	possivelmente	adv	0	11918	18.722	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
2840	terror	noun	0	11887	18.673	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2841	frigorífico	noun	0	11875	18.654	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2842	espancar	verb	0	11856	18.624	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2843	conhecido	adj	0	11835	18.591	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2844	propriamente	adv	0	11835	18.591	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
2845	aranha	noun	0	11825	18.576	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2846	administração	noun	0	11816	18.562	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2847	raios partam	mwe	1	11816	18.562	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
2848	nazi	noun	0	11806	18.546	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2849	fugitivo	noun	0	11801	18.538	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2850	conspiração	noun	0	11790	18.521	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2851	tapete	noun	0	11787	18.516	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2852	feira	noun	0	11768	18.486	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2853	coleção	noun	0	11763	18.478	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2854	combinação	noun	0	11763	18.478	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2855	estável	adj	0	11758	18.471	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2856	encostar	verb	0	11754	18.464	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2857	década	noun	0	11749	18.456	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2858	medalha	noun	0	11724	18.417	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2859	agitar	verb	0	11723	18.416	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2860	genial	adj	0	11721	18.412	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2861	lama	noun	0	11721	18.412	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2862	juntas	adj	0	11718	18.408	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2863	entusiasmado	adj	0	11707	18.390	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2864	religião	noun	0	11704	18.386	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2865	agulha	noun	0	11699	18.378	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2866	amável	adj	0	11698	18.376	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2867	hã	intj	0	11697	18.375	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
2868	cavar	verb	0	11693	18.368	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2869	bife	noun	0	11680	18.348	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2870	cocaína	noun	0	11677	18.343	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2871	órgão	noun	0	11672	18.335	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2872	relacionamento	noun	0	11669	18.331	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2873	civil	adj	0	11665	18.324	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2874	alô	intj	0	11663	18.321	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
2875	fruta	noun	0	11657	18.312	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2876	adolescente	noun	0	11649	18.299	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2877	personalidade	noun	0	11647	18.296	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2878	setembro	noun	0	11643	18.290	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2879	educar	verb	0	11642	18.288	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2880	inconsciente	adj	0	11642	18.288	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2881	emitir	verb	0	11640	18.285	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2882	kg	noun	0	11640	18.285	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2883	competir	verb	0	11632	18.273	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2884	linguagem	noun	0	11631	18.271	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2885	suceder	verb	0	11631	18.271	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2886	piso	noun	0	11627	18.265	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2887	pastor	noun	0	11625	18.262	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2888	acontecimento	noun	0	11623	18.258	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2889	interrogatório	noun	0	11620	18.254	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2890	elevar	verb	0	11612	18.241	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2891	manteiga	noun	0	11610	18.238	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2892	exposição	noun	0	11600	18.222	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2893	nascimento	noun	0	11598	18.219	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2894	nojo	noun	0	11596	18.216	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2895	trato disto	mwe	1	11596	18.216	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
2896	avaliar	verb	0	11594	18.213	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2897	luxo	noun	0	11592	18.210	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2898	satisfazer	verb	0	11592	18.210	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2899	firma	noun	0	11559	18.158	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2900	habitual	adj	0	11557	18.155	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2901	religioso	adj	0	11554	18.150	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2902	laranja	noun	0	11553	18.148	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2903	canhão	noun	0	11531	18.114	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2904	rumo	noun	0	11530	18.112	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2905	adiar	verb	0	11519	18.095	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2906	huh	intj	0	11515	18.089	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
2907	vice-presidente	noun	0	11513	18.086	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2908	pescar	verb	0	11506	18.075	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2909	detenção	noun	0	11496	18.059	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2910	ritual	noun	0	11470	18.018	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2911	apresentação	noun	0	11469	18.017	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2912	encomenda	noun	0	11469	18.017	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2913	ámen	intj	0	11462	18.006	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
2914	embaixador	noun	0	11455	17.995	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2915	radiação	noun	0	11451	17.988	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2916	colónia	noun	0	11447	17.982	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2917	lesão	noun	0	11442	17.974	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2918	depoimento	noun	0	11439	17.969	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2919	selvagem	noun	0	11427	17.951	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2920	caridade	noun	0	11426	17.949	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2921	eletricidade	noun	0	11423	17.944	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2922	pregar	verb	0	11415	17.932	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2923	mochila	noun	0	11411	17.925	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2924	cemitério	noun	0	11406	17.918	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2925	velhote	noun	0	11400	17.908	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2926	ripar	verb	0	11399	17.907	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2927	respiração	noun	0	11391	17.894	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2928	olhadela	noun	0	11377	17.872	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2929	reconhecimento	noun	0	11368	17.858	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2930	colina	noun	0	11365	17.853	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2931	exceção	noun	0	11355	17.837	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2932	caixão	noun	0	11343	17.819	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2933	distante	adj	0	11341	17.815	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2934	doloroso	adj	0	11340	17.814	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2935	fascinante	adj	0	11339	17.812	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2936	basebol	noun	0	11334	17.804	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2937	lâmina	noun	0	11334	17.804	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2938	vital	adj	0	11331	17.800	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2939	sector	noun	0	11327	17.793	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2940	parvo	adj	0	11311	17.768	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2941	cenário	noun	0	11300	17.751	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2942	abelha	noun	0	11289	17.734	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2943	submarino	noun	0	11283	17.724	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2944	lembrança	noun	0	11282	17.723	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2945	prática	noun	0	11277	17.715	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2946	conflito	noun	0	11274	17.710	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2947	capítulo	noun	0	11263	17.693	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2948	almirante	noun	0	11257	17.683	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2949	email	noun	0	11254	17.679	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2950	solitário	adj	0	11254	17.679	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2951	descarregar	verb	0	11253	17.677	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2952	receção	noun	0	11250	17.672	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2953	rapto	noun	0	11249	17.671	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2954	solar	adj	0	11249	17.671	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2955	empréstimo	noun	0	11248	17.669	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2956	ginásio	noun	0	11243	17.661	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2957	barra	noun	0	11240	17.657	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2958	típico	adj	0	11233	17.646	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2959	academia	noun	0	11216	17.619	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2960	petróleo	noun	0	11215	17.618	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2961	cansar	verb	0	11211	17.611	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2962	audição	noun	0	11201	17.596	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2963	tribo	noun	0	11200	17.594	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2964	excelência	noun	0	11194	17.585	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2965	túmulo	noun	0	11182	17.566	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2966	excitado	adj	0	11179	17.561	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2967	sobrevivência	noun	0	11178	17.559	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2968	músculo	noun	0	11177	17.558	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2969	delicado	adj	0	11171	17.548	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2970	mergulhar	verb	0	11156	17.525	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2971	medir	verb	0	11147	17.511	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2972	íntimo	adj	0	11140	17.500	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2973	fiel	adj	0	11139	17.498	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2974	população	noun	0	11114	17.459	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2975	recorde	noun	0	11112	17.456	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2976	gravidade	noun	0	11104	17.443	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2977	vaga	noun	0	11101	17.438	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2978	psicopata	noun	0	11089	17.420	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2979	derreter	verb	0	11083	17.410	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2980	habituado	adj	0	11071	17.391	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2981	resgatar	verb	0	11051	17.360	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2982	coordenada	noun	0	11039	17.341	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2983	palpite	noun	0	11038	17.339	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2984	excitante	adj	0	11036	17.336	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2985	exterior	noun	0	11023	17.316	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2986	aço	noun	0	11017	17.306	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2987	ira	noun	0	11001	17.281	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2988	contagem	noun	0	10999	17.278	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2989	geralmente	adv	0	10997	17.275	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
2990	desagradável	adj	0	10995	17.272	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2991	secretário	noun	0	10991	17.266	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2992	site	noun	0	10988	17.261	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2993	sensual	adj	0	10980	17.248	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2994	biscoito	noun	0	10979	17.247	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2995	pesquisar	verb	0	10966	17.226	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2996	mentiroso	noun	0	10961	17.219	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2997	oração	noun	0	10961	17.219	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2998	fígado	noun	0	10960	17.217	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2999	gravata	noun	0	10957	17.212	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3000	infantil	adj	0	10950	17.201	freq::2501-3000 freq500::2501-3000 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3001	impressionar	verb	0	10946	17.195	freq::3001-3500 freq500::3001-3500 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3002	despertar	verb	0	10935	17.178	freq::3001-3500 freq500::3001-3500 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3003	inicial	adj	0	10932	17.173	freq::3001-3500 freq500::3001-3500 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3004	descanso	noun	0	10929	17.168	freq::3001-3500 freq500::3001-3500 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3005	elegante	adj	0	10916	17.148	freq::3001-3500 freq500::3001-3500 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3006	agradecido	adj	0	10910	17.138	freq::3001-3500 freq500::3001-3500 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3007	burro	noun	0	10908	17.135	freq::3001-3500 freq500::3001-3500 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3008	crânio	noun	0	10886	17.101	freq::3001-3500 freq500::3001-3500 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
